color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,target,aspect_ratio,movie_facebook_likes,Director_ID,actor1_id,actor2_id,actor3_id,genres_number,plot_keywords_number,ID,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
1,90,124,79,93,309,188870,13443,857,1,25,2,53,17,39747870,2010,254,6.7,2.4,0,1121,3650,722,5542,4,5,3847,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,149,101,51,8,446,20772796,34232,497,1,346,46,14,18,6000000,2002,20,7.6,2.4,0,2262,1909,2248,5543,2,5,3848,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,133,12,106,464,199228,7295,1045,0,49,43,9,13,150000000,2009,374,7.2,2.4,504,965,3651,2249,5544,2,5,3849,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,64,112,0,7,29,0,15780,61,0,62,27,58,13,4500000,2009,9,6.2,2.4,2000,226,3652,2250,5545,3,5,3850,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,93,23,130,471,2542264,3407,938,1,48,46,7,18,39747870,1997,232,7.1,1.9,61,963,3410,2251,5255,2,5,3854,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,232,104,335,16,114,1487477,47097,206,0,310,38,18,17,4200000,2004,28,6.5,1.9,0,2225,3242,2252,5546,2,5,3855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,112,277,327,1000,62549000,41361,2412,0,148,46,7,17,2300000,1992,530,7.3,2.4,0,2258,681,794,454,4,5,3856,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,75,94,84,95,110,105500000,31260,582,0,152,46,8,17,4000000,1981,95,6.2,1.9,0,1319,3653,2253,5547,1,5,3857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,314,150,0,748,23000,65007045,128694,26489,0,657,46,7,18,140000000,2014,892,6.1,2.4,51000,2293,4,134,658,3,5,3863,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,161,93,8,400,45000,15152879,13506,46868,0,68,46,2,18,5000000,2013,541,4.0,2.4,0,1661,3146,1050,2544,3,5,3876,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,177,96,11000,405,19000,10515579,66840,20132,0,248,46,7,18,4000000,2006,427,6.7,1.9,0,2372,25,473,5175,3,5,3878,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,300,105,171,143,382,7159147,120189,954,0,308,42,17,17,3400000,2007,273,7.5,2.4,11000,1781,883,2265,5563,3,5,3886,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,116,101,21,161,420,864959,20275,1215,0,151,46,7,16,4000000,2005,291,6.9,1.9,0,830,3663,2271,5568,2,5,3900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,332,115,227,226,690,0,29440,1298,0,110,40,2,15,39747870,2012,227,7.1,1.9,12000,582,640,2276,3133,2,5,3907,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,43,99,13,159,419,302204,6705,975,3,53,46,7,16,3000000,1997,254,6.6,2.4,167,1185,3665,2277,4179,3,5,3909,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,51,85,0,209,945,265107,4617,2282,1,93,46,12,12,1500000,2000,774,6.3,1.9,614,1034,1023,2279,5572,3,5,3911,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,33,86,8,428,759,185577,2133,2805,1,31,46,7,17,4000000,1999,638,6.3,1.9,182,1422,3235,424,1155,1,5,3912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,120,45,69,623,100412,2112,824,0,7,27,10,18,4000000,2013,85,7.7,2.4,0,209,3666,2280,5573,1,1,3913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,31,93,12,15,578,64359,811,643,1,26,46,7,17,2500000,1998,29,5.9,0.0,108,901,3667,2282,5575,2,5,3916,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141,112,105,748,18000,317125,23334,25269,0,87,46,12,17,16000000,2013,6000,6.2,2.4,0,267,661,699,658,2,5,3917,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,64,113,58,9,331,146402,9913,387,1,38,42,17,17,4000000,2002,27,7.7,1.9,0,841,3634,2284,5576,2,5,3919,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,70,106,19,9,585,20262,1738,629,2,10,32,32,12,4000000,2014,29,6.1,2.4,278,478,3466,2287,5578,1,5,3923,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,135,99,7,641,762,0,22220,2631,1,97,46,7,17,4000000,2011,706,6.3,2.4,0,1006,237,2288,1807,4,5,3925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,38,90,165,150,686,0,5137,1298,0,50,46,8,17,39747870,2003,246,6.3,2.4,688,1264,1102,2289,1566,2,5,3926,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,120,0,22,114,0,2488,183,0,3,38,18,13,4000000,2013,45,7.5,0.0,282,1562,3242,2290,5579,2,5,3927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,36,93,55,5,223,4063,2086,242,3,20,46,8,17,4000000,2012,11,5.2,2.4,657,645,3669,2292,5581,4,1,3929,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,182,84,18,35,399,0,27781,644,1,104,46,12,17,39747870,2009,129,6.7,2.4,0,1712,3671,2295,5585,2,5,3933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,94,103,111,544,0,724,1150,1,15,46,4,16,4000000,2014,476,4.7,0.0,365,1802,3674,2037,5588,4,5,3936,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,62,120,160,94,559,0,23713,1238,0,167,46,7,11,2000000,1966,269,7.9,1.7,2000,1766,1725,2297,2115,3,5,3938,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,31,104,10,196,507,143653,1177,1281,0,10,46,7,18,4000000,2014,236,6.0,2.4,0,321,3676,2299,5590,2,5,3941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,246,97,69,106,414,304137,55982,1269,0,148,46,7,17,39747870,2010,365,7.3,1.9,17000,458,3678,182,5592,3,5,3945,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,42,115,6,24,119,0,2650,222,1,35,32,32,17,8000000,2005,69,7.5,2.4,385,595,3679,2302,5593,1,5,3946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,78,95,89,388,963,37606,31836,2658,0,90,46,8,17,3500000,2009,654,6.8,2.4,0,315,624,1058,5096,3,5,3947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,61,99,29,64,117,19959,3579,298,2,14,46,22,17,3800000,2009,64,6.9,2.4,0,1572,3681,2304,4521,1,5,3949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,112,109,13,480,3000,2706659,17770,5977,0,172,46,7,17,2000000,2006,796,6.9,1.9,0,1771,144,623,2519,2,5,3950,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,349,113,174,767,14000,61094903,210548,17151,3,332,46,7,18,30000000,2011,902,6.9,2.4,29000,2172,102,274,1108,3,5,3951,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,91,11,121,1000,45857453,82232,2323,3,174,46,7,17,3500000,1997,891,7.2,1.9,0,1854,204,582,5597,3,5,3954,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,110,116,13000,118,195,0,30982,771,0,199,46,7,17,2000000,1972,146,7.5,1.9,0,2080,3686,1176,5602,1,5,3965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,262,129,195,50,827,20167424,131831,1044,0,231,42,31,17,2000000,2009,88,8.2,2.4,33000,2157,3689,2314,5604,3,5,3970,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,39,106,22,10,174,886410,1024,222,0,494,42,10,17,3500000,1998,16,6.8,1.9,140,721,3692,2317,5608,2,5,3976,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,337,103,12,4,29,252652,54104,44,0,199,34,21,18,19900000,2010,4,7.0,1.9,38000,2113,3693,2318,5609,4,5,3977,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,9,105,28,131,426,123777,342,1043,0,15,46,8,18,3500000,2016,294,4.7,1.9,0,1729,3694,2320,5610,6,1,3982,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,45,688,119,773,0,653,1393,3,4,46,7,13,39747870,2002,133,7.3,0.0,405,2383,502,2322,5612,2,5,3985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,17,86,892,50,603,0,1285,854,1,10,46,8,17,3500000,2014,145,3.3,1.8,721,1052,997,2324,5615,4,5,3989,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,88,19,322,795,0,455,2497,0,13,46,42,13,3500000,2014,535,4.8,2.4,570,302,1476,2325,4436,2,5,3991,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,90,0,37,1000,0,610,1183,1,18,46,7,17,3440000,2014,53,3.1,2.4,606,763,49,2326,5616,3,5,3992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,169,80,10,34,11000,77413017,45984,11218,0,331,40,2,14,8000000,2005,108,7.6,1.9,0,797,66,2327,5222,1,5,3994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,214,135,353,40,1000,7563397,533200,1211,0,749,32,32,17,3300000,2002,69,8.7,1.9,28000,1487,101,2302,5618,2,5,3999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,47,99,8,78,798,104257,19194,1430,2,160,46,7,17,2200000,1999,472,7.1,1.9,0,609,1881,2330,4705,2,5,4000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,349,115,346,26,74,610968,170155,216,1,249,21,36,17,3800000,2012,69,8.3,2.4,60000,1622,3697,2332,5620,1,5,4003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,101,98,73,129,595,0,6549,1105,4,75,46,8,17,4300000,1982,251,6.6,1.9,934,1192,3698,2334,5622,4,5,4006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,212,128,39,0,15,3766595,29248,17,7,86,40,2,18,39747870,2008,2,7.5,2.4,0,1482,3699,2336,5623,1,5,4009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,155,101,13,6,280,6517198,30474,308,0,172,42,50,17,3000000,2004,11,7.5,1.9,0,800,3700,2338,5625,2,5,4013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,164,110,82,177,387,51100000,139432,1198,2,418,46,7,11,3000000,1964,202,7.8,1.4,0,1792,3701,2340,2008,3,5,4017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,188,108,43,463,691,0,9356,1962,0,47,46,8,15,3200000,2012,480,5.7,1.9,0,102,448,2221,2512,3,5,4018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,134,94,0,557,2000,16501785,469561,3559,4,514,46,7,17,3500000,1996,887,8.2,1.9,21000,2096,757,882,44,1,5,4020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,94,91,52,482,773,24788807,21245,1965,0,213,46,7,16,3000000,1998,588,7.4,2.4,0,2268,502,449,1170,1,5,4023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,120,909,184,909,21244913,123090,1779,2,888,46,3,17,4000000,2002,504,8.0,1.9,4000,1214,503,2343,2794,3,5,4024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,85,109,611,4,878,377420,2789,900,1,20,29,11,18,39747870,2014,10,7.3,2.4,0,1547,3077,2344,1770,1,5,4025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,55,117,133,249,687,20966644,29610,1665,0,94,46,7,12,3000000,1985,443,7.4,1.7,0,1983,3166,2335,1920,2,5,4027,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,39,93,8,49,88,0,9066,373,0,55,44,6,14,16000000,2000,82,5.6,1.9,38,1009,3705,2351,5630,6,5,4034,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,161,767,87,682,27200000,149444,1035,2,273,46,7,16,3000000,1957,119,8.2,2.4,0,1451,3590,2353,4786,3,5,4036,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,246,84,85,748,13000,229094,27650,14696,2,88,46,7,17,39747870,2015,884,6.9,1.7,0,1222,57,540,658,1,5,4043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139,197,688,110,578,0,299,1400,0,1,46,12,13,15000000,2002,476,7.4,0.0,367,2383,3667,2367,5243,2,3,4057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,91,117,375,31,1000,3222857,12560,1394,0,147,43,8,18,39747870,2005,329,7.8,2.4,0,2242,1811,2368,5644,2,5,4058,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,82,96,70,163,883,4170647,14548,1616,0,161,46,7,17,1900000,1999,183,6.9,1.9,1000,373,1619,2369,2001,2,5,4059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,152,94,151,29,113,2912363,25063,278,1,177,35,7,17,3000000,2005,64,7.3,2.4,0,2349,1665,2376,3789,2,5,4071,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,305,120,0,38,717,2181290,356181,852,0,809,30,24,17,3000000,2003,78,8.4,2.4,43000,1296,3447,2378,5533,3,5,4075,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,272,86,59,104,694,703002,37495,1249,4,230,46,8,15,3000000,2011,324,6.1,2.4,37000,579,702,2380,5654,3,5,4077,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,101,0,165,574,3105269,368,1335,2,8,46,10,17,3000000,2016,327,5.0,0.0,174,272,815,2381,5655,2,1,4078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,248,123,121,168,13000,373060,47385,13636,0,112,46,7,15,39747870,2009,260,7.3,1.3,0,435,57,2383,5656,1,5,4081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,60,688,23,40,0,437,158,0,20,46,7,13,39747870,2002,37,7.6,1.3,450,2383,3717,2387,5660,1,5,4089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,40,98,7,17,289,95016,11074,362,0,56,27,3,17,2700000,2004,38,7.4,1.9,442,2090,3718,2388,5661,4,5,4090,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,174,122,87,605,2000,22000,30511,4920,4,226,46,3,17,3000000,2011,683,5.8,2.4,0,1521,396,1919,1599,3,5,4094,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,90,86,0,77,767,128937,2437,975,0,31,46,19,17,39747870,2009,122,6.2,1.9,580,1529,1108,1315,5663,3,5,4095,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,9,85,74,47,652,0,1370,844,3,9,46,32,13,3000000,2013,124,5.5,2.4,433,941,1062,2392,5665,3,4,4101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,100,3,382,1000,0,118,2890,0,1,19,15,13,3000000,2009,810,5.1,0.0,32,459,472,2396,5668,1,2,4106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,97,96,37,201,0,240,277,1,9,46,15,13,3000000,1988,39,6.2,1.9,37,635,1714,2400,5670,3,5,4110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,71,113,179,11,119,5595428,28951,167,0,257,32,32,17,2900000,1998,14,8.0,2.4,0,929,3679,2403,5671,1,5,4114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,154,107,503,108,264,0,80961,673,2,310,46,7,17,2800000,1976,139,7.6,2.4,7000,2058,3267,1216,4735,3,5,4120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,251,89,192,142,447,3645438,55040,923,1,539,40,2,12,2200000,2003,236,6.8,2.4,0,1607,2111,1940,5675,1,5,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,57,90,18,39,130,0,4173,362,1,32,46,12,18,39747870,2010,96,6.1,1.9,0,522,3728,2407,5676,4,5,4122,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,15,144,124,327,464,0,27569,1761,0,106,43,9,18,120000000,2006,426,8.2,2.4,349,723,3651,2413,1948,3,5,4130,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,141,2,32,258,0,745,434,2,8,15,8,13,3000000,2015,85,6.6,0.0,50,1135,3732,2416,5685,1,1,4133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,90,0,13,122,0,1828,197,0,6,21,36,15,39747870,2008,33,5.7,1.9,77,680,1315,2417,5686,5,5,4134,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,95,53,2,20,0,1470,25,0,5,41,13,13,2650000,1996,3,7.0,1.9,121,1524,3733,2419,5687,2,5,4136,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,269,82,84,46,88,3826455,34643,205,1,123,17,26,18,39747870,2013,64,7.4,1.3,17000,880,3735,2423,5690,1,5,4140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,29,140,133,239,443,3130592,10755,1269,1,69,46,7,17,2600000,1987,249,7.8,1.7,963,1983,2335,1920,4623,2,5,4141,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,173,66,76,36,123,38108,40878,239,0,124,42,17,17,2600000,2007,76,7.2,1.9,0,2057,3737,2426,5692,4,5,4145,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,99,0,4,11,0,1418,19,1,4,29,11,13,15000000,2009,4,7.4,2.4,30,1202,3738,2427,2816,3,1,4146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,97,65,0,65,0,6429,67,2,25,46,12,13,2500000,2010,2,7.6,0.0,10000,420,3740,2429,5694,1,5,4149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,99,0,6,50,0,1003,79,0,5,40,8,13,3200000,2003,16,6.6,1.9,39,1328,3745,2436,5702,4,5,4160,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,80,101,34,40,56,1094998,2560,150,1,29,46,7,18,39747870,2007,41,6.7,2.4,430,193,3746,2438,5704,1,5,4163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,72,106,148,471,900,395592,21202,2972,1,134,46,17,17,2000000,2003,648,7.6,1.9,0,876,1350,1028,5706,2,5,4165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,22,106,8,315,611,115504,4820,1739,2,26,46,7,18,14000000,2008,397,6.2,2.4,0,1784,782,2446,5711,3,5,4174,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,62,103,24,10,127,5725,10220,163,0,110,27,3,17,8400000,2000,10,6.1,2.4,560,307,3748,2447,5712,2,5,4175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,95,87,2,577,968,0,3119,3157,0,23,46,3,15,2500000,2015,625,5.0,2.4,0,1305,47,2448,3368,2,5,4179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,101,9,201,973,978908,4057,2306,0,90,46,26,18,2400000,2006,872,5.1,2.4,250,2040,189,390,5715,4,5,4182,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-1,10,110,0,109,490,0,1510,881,0,26,46,7,17,2500000,2015,159,5.0,0.0,0,1850,116,2450,5716,2,1,4184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,172,101,222,698,1000,327919,99177,3282,0,192,46,7,12,1500000,2006,788,7.7,1.9,11000,2031,571,378,484,2,5,4185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,20,101,15,663,844,0,2753,3132,0,82,46,7,17,2500000,2012,722,3.1,2.4,0,70,717,417,5717,2,3,4186,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,90,0,708,1000,0,1351,3799,2,4,46,17,17,39747870,2015,800,4.8,0.0,452,378,3616,2460,5725,2,5,4202,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10,90,11,18,114,0,480,244,3,14,46,7,13,1200000,2005,79,5.8,1.9,172,246,3756,2461,5726,3,5,4203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,95,90,10,42,371,0,5187,558,2,46,46,8,17,2500000,2007,52,6.0,1.9,870,663,3757,2462,5727,3,5,4205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,67,89,16,14,117,313436,12244,155,0,95,34,21,17,15500000,2001,21,7.6,1.9,0,382,3759,2465,5728,2,5,4208,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,252,78,57,7,120,0,131462,145,0,374,42,17,17,1500000,2007,9,7.5,1.9,15000,1218,3761,2123,5730,1,5,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,33,77,0,260,846,0,1355,2044,0,21,46,7,13,39747870,2015,366,4.8,0.0,275,277,3763,2469,5732,3,1,4213,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,167,115,92,177,559,24800000,89403,1456,0,358,46,7,11,2000000,1963,201,7.5,1.4,0,2047,1725,2471,2008,3,5,4215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177,87,750,41,745,9003011,133966,1396,0,294,46,12,17,2000000,1981,531,7.6,2.4,0,1720,1830,1829,5739,4,5,4222,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,102,32,75,483,11546543,34520,768,1,146,45,5,17,2000000,1994,147,7.6,2.4,0,1678,1753,1996,5740,2,5,4223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,152,0,177,618,0,67825,1404,0,207,46,7,15,2000000,1962,367,7.7,1.7,0,1882,1539,633,2008,3,5,4224,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,218,86,9,32,120,12555230,18566,218,0,154,46,2,17,2000000,2011,44,5.3,1.9,0,1199,3768,2478,5742,4,5,4226,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,215,137,207,155,380,11284657,259379,927,3,407,27,3,17,2000000,2006,284,8.5,2.4,39000,1499,1335,2479,4911,2,5,4227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,167,80,162,0,23,7002255,42462,29,0,312,40,2,18,9500000,2003,6,7.8,1.7,0,1949,3771,2483,5744,3,5,4231,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,56,89,149,580,912,6719300,8224,3163,3,132,46,8,18,2000000,1998,752,7.2,1.9,0,1224,1106,2484,2219,2,5,4232,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,157,115,0,35,85,5383834,173551,318,0,361,42,10,17,2000000,2000,79,8.1,1.9,11000,1846,2280,2487,5747,2,5,4235,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
